tweet_id,name,dog_stage,breed,rating
766313316352462849,Oscar,,toy_poodle,1.2
766069199026450432,Juno,,redbone,1.2
766008592277377025,Angel,,welsh_springer_spaniel,1.1
765719909049503744,Brat,,golden_retriever,1.2
765669560888528897,Tove,,beagle,1.2
765395769549590528,,,pembroke,1.3
765371061932261376,Louie,pupper,golden_retriever,1.1
765222098633691136,Gromit,,dalmatian,1.0
764857477905154048,Aubie,,bernese_mountain_dog,1.2
764259802650378240,Kota,,german_shepherd,1.0
763837565564780549,Alfie,,malamute,1.1
763183847194451968,Clark,,miniature_poodle,0.8
763103485927849985,Belle,,chow,1.0
762699858130116608,Leela,,kelpie,1.1
762471784394268675,Glenn,,samoyed,1.2
762464539388485633,Buddy,,chow,1.2
762316489655476224,Scout,,,1.1
762035686371364864,,,,1.4
761976711479193600,Shelby,,labrador_retriever,1.2
761745352076779520,,,,1.1
761672994376806400,,,,1.0
761599872357261312,Sephie,,gordon_setter,1.1
761334018830917632,Bruce,,norwegian_elkhound,1.0
761292947749015552,Bonaparte,,standard_poodle,1.1
761227390836215808,Albert,,french_bulldog,1.0
761004547850530816,Bo,,golden_retriever,1.1
760893934457552897,Wishes,doggo,blenheim_spaniel,1.1
760656994973933572,Rose,,golden_retriever,1.1
760641137271070720,Theo,,,1.2
760539183865880579,Atlas,,samoyed,1.2
760290219849637889,Rocco,,old_english_sheepdog,1.3
760252756032651264,Fido,,,0.4
760190180481531904,Sadie,,,1.0
759923798737051648,,,labrador_retriever,1.0
759846353224826880,Kirby,,sussex_spaniel,1.1
759793422261743616,Maggie,,golden_retriever,1.2
759557299618865152,Emma,,golden_retriever,1.0
759447681597108224,Oakley,,kuvasz,1.1
759197388317847553,Luna,,kuvasz,1.2
759099523532779520,Toby,,shetland_sheepdog,0.7
759047813560868866,Spencer,,labrador_retriever,1.1
758854675097526272,Lilli,,old_english_sheepdog,1.1
758828659922702336,,doggo,chesapeake_bay_retriever,1.3
758740312047005698,Boston,,chesapeake_bay_retriever,1.2
758474966123810816,Brandonald,,pembroke,1.1
758467244762497024,,,labrador_retriever,1.1
758405701903519748,Odie,,chesapeake_bay_retriever,1.0
758355060040593408,Corey,,pembroke,1.1
758041019896193024,,,cardigan,0.9
757741869644341248,Leonard,,old_english_sheepdog,1.0
757725642876129280,Beckham,,labrador_retriever,1.1
757611664640446465,Cooper,,bluetick,1.2
757596066325864448,,,,0.4
757400162377592832,,,golden_retriever,1.3
757393109802180609,,doggo,labrador_retriever,1.0
757354760399941633,Devón,,italian_greyhound,0.8
756998049151549440,Oliver,,golden_retriever,1.1
756939218950160384,Jax,pupper,golden_retriever,1.2
756651752796094464,Gert,,pembroke,1.1
756526248105566208,,doggo,,1.3
756303284449767430,,,golden_retriever,1.1
756288534030475264,,,french_bulldog,1.2
756275833623502848,,puppo,airedale,1.0
755955933503782912,,pupper,pekinese,1.2
755206590534418437,,doggo,,1.4
755110668769038337,Watson,,labrador_retriever,1.3
754856583969079297,Winnie,,golden_retriever,1.1
754747087846248448,Keith,,,1.2
754482103782404096,Milo,,,1.0
754449512966619136,Dex,,beagle,1.1
754120377874386944,,,chow,1.0
753655901052166144,,,miniature_pinscher,1.0
753420520834629632,,,,1.1
753398408988139520,Scout,,whippet,1.2
753375668877008896,Hank,,bluetick,0.8
753294487569522689,Ace,,chow,1.1
753026973505581056,Tayzie,,pembroke,1.0
752917284578922496,Grizzie,,german_shepherd,1.1
752682090207055872,,doggo,german_shepherd,1.0
752660715232722944,,doggo,english_setter,1.0
752519690950500352,,puppo,labrador_retriever,1.1
752334515931054080,,doggo,bedlington_terrier,0.8
752173152931807232,Brody,,labrador_retriever,1.2
751937170840121344,Ruby,,lakeland_terrier,1.1
751830394383790080,Tucker,,chow,1.2
751598357617971201,Toby,,toy_poodle,1.3
751583847268179968,,,dalmatian,0.5
751538714308972544,Max,,labrador_retriever,1.0
751456908746354688,,pupper,golden_retriever,1.2
751251247299190784,Gilbert,,walker_hound,1.0
751205363882532864,,,labrador_retriever,1.2
751132876104687617,Cooper,puppo,labrador_retriever,1.0
750868782890057730,Milo,pupper,toy_poodle,1.1
750719632563142656,Meyer,,pembroke,1.2
750506206503038976,Malcolm,pupper,,0.8
750429297815552001,Arnie,,golden_retriever,1.2
750383411068534784,Zoe,pupper,border_collie,0.9
750147208377409536,,,pug,1.3
750132105863102464,Stewie,,toy_poodle,1.1
750117059602808832,Calvin,,shih-tzu,1.0
750101899009982464,Lilah,,golden_retriever,1.1
750086836815486976,Spanky,,pug,1.2
750071704093859840,,pupper,redbone,1.0
750056684286914561,Jameson,,saluki,1.1
750041628174217216,Beau,,labrador_retriever,1.3
750026558547456000,Jax,,standard_poodle,1.0
750011400160841729,Piper,doggo,boston_bull,1.1
749996283729883136,Bo,,old_english_sheepdog,1.2
749981277374128128,Atticus,,,177.6
749774190421639168,Lucy,,pekinese,1.2
749417653287129088,Finn,pupper,papillon,1.1
749403093750648834,,,chesapeake_bay_retriever,1.0
749395845976588288,George,,pomeranian,1.0
749317047558017024,Blu,floofer,wire-haired_fox_terrier,1.2
749064354620928000,Winston,,pug,1.1
749036806121881602,Dietrich,,west_highland_white_terrier,0.8
748977405889503236,,,german_short-haired_pointer,1.0
748932637671223296,Divine,doggo,borzoi,1.3
748705597323898880,,,,1.3
748699167502000129,Tripp,,pembroke,1.1
748692773788876800,Quizno,doggo,,1.0
748575535303884801,,,soft-coated_wheaten_terrier,0.6
748568946752774144,Cora,,tibetan_terrier,1.2
748346686624440324,,,borzoi,1.0
748324050481647620,Duke,,shetland_sheepdog,1.1
748307329658011649,,,,0.7
747963614829678593,,pupper,kelpie,1.0
747933425676525569,,,samoyed,1.1
747885874273214464,,,kuvasz,0.8
747844099428986880,Huxley,,pembroke,1.1
747816857231626240,,,pembroke,0.4
747600769478692864,Bookstore,,chesapeake_bay_retriever,1.0
747594051852075008,,,basenji,1.1
747512671126323200,,,cardigan,1.0
747461612269887489,,,,1.0
747219827526344708,Atticus,,shetland_sheepdog,1.1
747204161125646336,Clark,,,1.0
747103485104099331,,,labrador_retriever,1.1
746872823977771008,,,pembroke,1.1
746818907684614144,,,ibizan_hound,1.3
746790600704425984,,,boston_bull,1.0
746726898085036033,Abby,,golden_retriever,1.2
746507379341139972,Shiloh,,toy_poodle,1.0
746369468511756288,,,german_shepherd,0.9
746131877086527488,Gustav,,chow,1.0
746056683365994496,Arlen,,shetland_sheepdog,1.1
745789745784041472,Gus,,pekinese,1.0
745712589599014916,Percy,,chow,0.7
745433870967832576,Lenox,doggo,basset,1.0
745422732645535745,,,labrador_retriever,0.9
745314880350101504,Sugar,,,1.2
745057283344719872,Oliver,,shetland_sheepdog,1.2
744995568523612160,Abby,puppo,old_english_sheepdog,0.9
744971049620602880,Indie,,toy_poodle,1.2
744709971296780288,Harvey,,shetland_sheepdog,1.0
744334592493166593,Blanket,,samoyed,1.1
744234799360020481,,doggo,labrador_retriever,1.3
743980027717509120,Geno,,bull_mastiff,1.1
743895849529389061,,,dalmatian,1.0
743609206067040256,Stark,,weimaraner,1.0
743595368194129920,Harold,,,0.7
743545585370791937,Bentley,,standard_poodle,1.1
743510151680958465,Beya,,,1.3
743253157753532416,Kilo,puppo,malamute,1.0
743222593470234624,,pupper,kuvasz,1.2
743210557239623680,Kayla,,golden_retriever,1.0
742528092657332225,Maxaroni,,,1.0
742465774154047488,,pupper,,1.4
742423170473463808,Bell,,pug,1.2
742385895052087300,Phil,,cardigan,1.1
742161199639494656,Doug,,,1.2
742150209887731712,Edmund,pupper,french_bulldog,0.8
741793263812808706,,,kuvasz,1.0
741743634094141440,Aqua,pupper,labrador_retriever,1.1
741438259667034112,Tucker,,chesapeake_bay_retriever,0.9
741303864243200000,Theodore,,chihuahua,1.2
741067306818797568,,,golden_retriever,1.2
740995100998766593,Leo,,malamute,1.0
740711788199743490,,,toy_poodle,0.9
740699697422163968,Chip,,,0.8
740676976021798912,Baloo,pupper,norwegian_elkhound,1.1
740373189193256964,,,golden_retriever,1.4
740365076218183684,,,,1.0
740359016048689152,Chase,,golden_retriever,0.9
740214038584557568,,,chesapeake_bay_retriever,1.0
739979191639244800,Nollie,,irish_water_spaniel,1.2
739932936087216128,Rorie,,redbone,1.0
739844404073074688,Simba,,toy_poodle,1.2
739606147276148736,Benji,pupper,blenheim_spaniel,0.9
739544079319588864,,,labrador_retriever,1.0
739485634323156992,Kyle,,walker_hound,0.6
739238157791694849,,doggo,eskimo_dog,1.3
738885046782832640,Charles,,american_staffordshire_terrier,1.1
738883359779196928,,,labrador_retriever,1.0
738537504001953792,Bayley,puppo,chow,1.1
738402415918125056,,,cocker_spaniel,1.0
738184450748633089,,,bedlington_terrier,0.9
738166403467907072,Axel,,keeshond,1.2
738156290900254721,Storkson,,pug,1.0
737826014890496000,Remy,,vizsla,1.0
737800304142471168,Bella,,malamute,1.0
737678689543020544,,,pembroke,1.1
737445876994609152,,floofer,samoyed,1.3
737322739594330112,Lily,,,0.9
737310737551491075,,,,1.3
736736130620620800,Chadrick,,schipperke,1.3
736365877722001409,Rory,pupper,toy_poodle,1.1
736225175608430592,,,labrador_retriever,1.0
736010884653420544,,,golden_retriever,1.0
735991953473572864,Maxaroni,,cocker_spaniel,1.1
735648611367784448,,pupper,pembroke,1.2
735635087207878657,Dakota,,pug,1.1
735274964362878976,,,,1.1
735256018284875776,Kellogg,doggo,staffordshire_bullterrier,0.8
735137028879360001,Buckley,pupper,walker_hound,0.9
734912297295085568,Jax,,maltese_dog,1.0
734787690684657664,,,golden_retriever,1.3
734776360183431168,Livvie,,siberian_husky,1.1
733828123016450049,Terry,,beagle,1.0
733822306246479872,Moose,floofer,lhasa,1.0
733482008106668032,,,french_bulldog,1.0
733460102733135873,Hermione,,chow,1.1
733109485275860992,,,golden_retriever,1.2
732732193018155009,Ralpher,,staffordshire_bullterrier,1.2
732726085725589504,Aldrick,,pomeranian,1.1
732585889486888962,,,staffordshire_bullterrier,1.0
732375214819057664,Kyle,doggo,basset,1.1
732005617171337216,Larry,,english_setter,1.1
731285275100512256,Solomon,,pembroke,1.2
731156023742988288,,,,1.2
730924654643314689,,,newfoundland,0.9
730573383004487680,Rooney,pupper,american_staffordshire_terrier,1.0
730427201120833536,Crystal,,eskimo_dog,1.1
730211855403241472,Ziva,,pug,1.1
730196704625098752,Charles,,,0.6
729854734790754305,Ollie,,,1.1
729838605770891264,,,,1.2
729823566028484608,Stefan,,kelpie,1.3
729463711119904772,Pupcasso,,german_shepherd,1.3
729113531270991872,,,,1.0
728986383096946689,Puff,,maltese_dog,1.1
728760639972315136,,,pembroke,1.3
728751179681943552,Flurpson,,saint_bernard,1.0
728653952833728512,Coleman,,,0.8
728409960103686147,Wallace,,saint_bernard,1.0
728387165835677696,Enchilada,,collie,1.2
728046963732717569,Raymond,,newfoundland,1.1
728035342121635841,,pupper,pomeranian,1.2
728015554473250816,Rueben,pupper,cocker_spaniel,1.1
727685679342333952,Cilantro,,border_collie,1.2
727644517743104000,,doggo,great_pyrenees,1.3
727524757080539137,,pupper,pomeranian,1.0
727314416056803329,,pupper,toy_poodle,1.1
727286334147182592,,,chihuahua,0.9
727175381690781696,Karll,,flat-coated_retriever,1.0
726935089318363137,Sprout,,toy_poodle,1.2
726887082820554753,Blitz,,soft-coated_wheaten_terrier,1.0
726828223124897792,Bloop,,miniature_pinscher,1.2
726224900189511680,,,standard_poodle,0.9
725842289046749185,Colby,,toy_poodle,1.2
725786712245440512,Lillie,pupper,chow,1.1
725729321944506368,Lola,,boxer,1.2
724983749226668032,Fred-Rick,,golden_retriever,1.2
724771698126512129,,doggo,german_short-haired_pointer,1.1
724405726123311104,Ashleigh,pupper,golden_retriever,1.0
724049859469295616,Kreggory,,border_collie,1.0
724046343203856385,Sarge,,boxer,1.0
724004602748780546,Luther,pupper,pug,1.1
723912936180330496,Sugar,,samoyed,1.2
723688335806480385,Reginald,,chow,1.2
723673163800948736,Ivar,,golden_retriever,1.0
723179728551723008,Jangle,,norwegian_elkhound,0.8
722974582966214656,,,great_dane,1.3
722613351520608256,Schnitzel,,labrador_retriever,1.2
721503162398597120,Panda,,pomeranian,1.1
721001180231503872,Oliver,pupper,samoyed,1.1
720785406564900865,Archie,,chihuahua,1.2
720775346191278080,Berkeley,,newfoundland,1.0
720415127506415616,,,rottweiler,1.0
720389942216527872,Ralphé,,pembroke,1.1
720340705894408192,Derek,pupper,,1.0
720059472081784833,Charleson,,mexican_hairless,0.9
720043174954147842,Neptune,,samoyed,1.1
719991154352222208,,doggo,golden_retriever,1.0
719704490224398336,Clyde,pupper,,1.2
719551379208073216,Harnold,,malamute,1.0
719367763014393856,Sid,,soft-coated_wheaten_terrier,1.1
719339463458033665,Lucy,,golden_retriever,1.0
719332531645071360,Pippa,,dandie_dinmont,1.1
718971898235854848,Sadie,,golden_retriever,1.0
718939241951195136,Otis,,pembroke,1.2
718631497683582976,,,pomeranian,1.0
718613305783398402,Carper,,labrador_retriever,1.1
718540630683709445,,,maltese_dog,1.0
718460005985447936,Bowie,,boston_bull,0.9
718454725339934721,,,,1.3
718246886998687744,Alexanderson,,chihuahua,0.3
718234618122661888,Suki,,malamute,1.1
717841801130979328,Barclay,,brittany_spaniel,1.1
717790033953034240,,pupper,,1.0
717537687239008257,,,golden_retriever,1.1
717421804990701568,Ebby,,miniature_pinscher,0.9
717047459982213120,Flávio,,golden_retriever,1.2
717009362452090881,Smokey,pupper,siberian_husky,1.0
716802964044845056,Link,,malinois,1.0
716791146589110272,Jennifur,,pomeranian,1.1
716439118184652801,Bluebert,,siberian_husky,1.1
716285507865542656,Stephanus,,yorkshire_terrier,1.2
716080869887381504,,doggo,golden_retriever,1.1
715928423106027520,Bubbles,,pug,1.1
715733265223708672,,,dandie_dinmont,1.0
715696743237730304,Toby,,staffordshire_bullterrier,1.0
715680795826982913,Zeus,,golden_retriever,1.2
715360349751484417,Bertson,,,1.1
715342466308784130,Oscar,,west_highland_white_terrier,1.0
715220193576927233,Nico,,chihuahua,1.0
715200624753819648,Michelangelope,,chihuahua,1.2
715009755312439296,Siba,,chihuahua,1.2
714982300363173890,Calbert,,brittany_spaniel,0.9
714957620017307648,Curtis,,great_pyrenees,1.0
714631576617938945,Benedict,,,0.4
714606013974974464,,,norfolk_terrier,1.2
714258258790387713,Travis,,collie,1.0
714251586676113411,Thumas,,soft-coated_wheaten_terrier,0.8
714214115368108032,,,pug,1.3
714141408463036416,,,labrador_retriever,1.0
713919462244790272,Kanu,,siberian_husky,1.2
713900603437621249,,,golden_retriever,1.1
713761197720473600,Piper,,brittany_spaniel,1.2
713411074226274305,,,great_pyrenees,1.1
713177543487135744,Lance,,whippet,1.0
713175907180089344,Opie,,malamute,1.0
712809025985978368,Stubert,,labrador_retriever,1.0
712717840512598017,,,great_pyrenees,1.0
712668654853337088,Sunny,,labrador_retriever,1.0
712438159032893441,Kane,,great_pyrenees,1.1
712097430750289920,,,labrador_retriever,1.0
712092745624633345,Steven,,,0.7
712085617388212225,Olive,,shih-tzu,1.1
712065007010385924,Chester,,,0.6
711968124745228288,Winston,pupper,,1.0
711743778164514816,Roosevelt,,lakeland_terrier,1.1
711732680602345472,,,ibizan_hound,1.0
711694788429553666,,,,1.3
711652651650457602,Gary,,,0.9
711363825979756544,,,pembroke,1.1
711306686208872448,,,dandie_dinmont,0.3
711008018775851008,Chuckles,pupper,french_bulldog,1.1
710997087345876993,Milo,,malamute,1.2
710844581445812225,Staniel,,pembroke,1.0
710833117892898816,Sora,,pembroke,1.2
710658690886586372,,,soft-coated_wheaten_terrier,1.0
710588934686908417,Beemo,,pembroke,1.2
710283270106132480,Gunner,,shih-tzu,1.1
710272297844797440,,,old_english_sheepdog,1.1
710269109699739648,,,pug,1.3
710153181850935296,Lacy,,cocker_spaniel,1.1
710140971284037632,Tater,,pekinese,0.8
710117014656950272,,pupper,toy_poodle,1.1
709918798883774466,Watson,,pembroke,1.2
709901256215666688,,,,1.2
709852847387627521,,,chihuahua,1.2
709566166965075968,Olaf,,chow,1.2
709556954897764353,Cecil,,golden_retriever,1.2
709519240576036864,Vince,,cocker_spaniel,0.9
709449600415961088,Karma,,maltese_dog,1.0
709409458133323776,Billy,,shetland_sheepdog,0.8
709225125749587968,Walker,,labrador_retriever,1.1
709207347839836162,Penny,,chihuahua,1.1
709198395643068416,,,borzoi,0.9
709158332880297985,Rodney,,siberian_husky,1.0
709042156699303936,Klevin,,rottweiler,0.9
708845821941387268,,pupper,schipperke,0.9
708834316713893888,Malikai,,eskimo_dog,1.0
708810915978854401,Mister,,golden_retriever,1.0
708738143638450176,Coco,,pomeranian,1.1
708711088997666817,Smokey,,german_short-haired_pointer,1.1
708479650088034305,Bear,,shih-tzu,1.3
708469915515297792,Bobble,,chihuahua,1.1
708356463048204288,Oliver,,pug,1.0
708349470027751425,River,,basenji,1.1
708149363256774660,Jebberson,,cardigan,1.0
708130923141795840,,,french_bulldog,1.1
708119489313951744,Cooper,,norwich_terrier,0.9
708109389455101952,Remington,,staffordshire_bullterrier,1.0
708026248782585858,,,malinois,1.3
707995814724026368,Farfle,,,1.2
707969809498152960,Rufus,,toy_poodle,1.1
707776935007539200,Sadie,,miniature_pinscher,1.1
707741517457260545,,,whippet,1.0
707693576495472641,Jiminus,,,0.7
707610948723478529,Harper,,golden_retriever,1.2
707420581654872064,Keurig,,kuvasz,0.4
707411934438625280,,pupper,lakeland_terrier,1.1
707387676719185920,Clarkus,,chihuahua,1.0
707377100785885184,,,golden_retriever,0.9
707315916783140866,Finnegus,pupper,bernese_mountain_dog,1.0
707297311098011648,Cassie,,blenheim_spaniel,1.0
707059547140169728,Cupcake,,samoyed,1.1
707038192327901184,Kathmandu,,pug,1.0
707021089608753152,Tucker,,cocker_spaniel,1.2
707014260413456384,Ellie,,chihuahua,1.1
706901761596989440,Elliot,,,0.3
706681918348251136,Katie,,toy_poodle,1.2
706644897839910912,Shadow,,chihuahua,0.9
706593038911545345,,,,1.0
706538006853918722,Oliver,,chow,1.1
706516534877929472,,,golden_retriever,1.2
706346369204748288,Koda,,tibetan_mastiff,1.2
706310011488698368,,pupper,pembroke,1.2
706291001778950144,,,border_terrier,1.1
706265994973601792,Kara,,papillon,1.1
706166467411222528,Dexter,,samoyed,0.7
705975130514706432,Adele,pupper,staffordshire_bullterrier,1.0
705970349788291072,Lucy,,golden_retriever,1.2
705898680587526145,Max,,collie,1.0
705786532653883392,,pupper,labrador_retriever,1.1
705591895322394625,,,basenji,1.1
705475953783398401,Zara,,golden_retriever,1.2
705442520700944385,Cooper,,great_pyrenees,1.2
705428427625635840,Ambrose,pupper,chihuahua,1.1
705239209544720384,Jimothy,,chihuahua,1.1
705223444686888960,Bode,,chesapeake_bay_retriever,0.9
705102439679201280,Terrenth,,collie,1.0
705066031337840642,Reese,,airedale,1.2
704871453724954624,,,norfolk_terrier,1.2
704859558691414016,,pupper,pug,1.0
704847917308362754,,,golden_retriever,1.2
704819833553219584,Chesterson,,,0.7
704761120771465216,,pupper,chihuahua,1.3
704499785726889984,,,chihuahua,1.2
704480331685040129,Lucia,,samoyed,1.1
704364645503647744,Bisquick,,pembroke,1.2
704347321748819968,Ralphson,pupper,brittany_spaniel,1.0
704113298707505153,Stanley,,,0.8
704054845121142784,,,great_pyrenees,1.2
703774238772166656,,,labrador_retriever,1.0
703769065844768768,,,boxer,1.0
703631701117943808,Bella,,,1.1
703611486317502464,Scooter,pupper,pembroke,1.0
703425003149250560,,,miniature_pinscher,0.9
703407252292673536,,pupper,,1.0
703382836347330562,Charlie,,golden_retriever,1.2
703356393781329922,Socks,,border_collie,0.9
703268521220972544,,pupper,kuvasz,1.2
703079050210877440,,,pembroke,1.1
703041949650034688,,,,1.0
702932127499816960,Chip,,,0.6
702684942141153280,Lucy,,golden_retriever,1.1
702671118226825216,Rambo,,bloodhound,1.0
702598099714314240,Sansa,pupper,kelpie,1.1
702539513671897089,,,pomeranian,1.2
702321140488925184,,,west_highland_white_terrier,1.2
702276748847800320,,,boston_bull,1.1
702217446468493312,,,golden_retriever,0.9
701981390485725185,Fiji,,pomeranian,1.2
701952816642965504,Rilo,,toy_poodle,1.1
701889187134500865,Bilbo,,french_bulldog,1.1
701601587219795968,Coopson,,chihuahua,1.0
701570477911896070,Yoda,,yorkshire_terrier,0.9
701545186879471618,Millie,pupper,border_collie,1.0
701214700881756160,,,chihuahua,1.2
700890391244103680,Chet,,schipperke,1.1
700864154249383937,,pupper,kuvasz,1.2
700847567345688576,Crouton,,rhodesian_ridgeback,1.0
700796979434098688,Daniel,,,0.7
700747788515020802,,,great_pyrenees,1.1
700518061187723268,Vincent,,american_staffordshire_terrier,1.0
700505138482569216,Kaia,,norwegian_elkhound,1.2
700462010979500032,Murphy,,pomeranian,0.6
700167517596164096,Dotsy,,beagle,1.0
700151421916807169,,pupper,italian_greyhound,1.1
700143752053182464,,pupper,golden_retriever,1.0
700062718104104960,Eazy-E,,,0.6
700029284593901568,Coops,,west_highland_white_terrier,1.0
700002074055016451,Thumas,,chihuahua,0.9
699801817392291840,Cooper,pupper,golden_retriever,1.1
699788877217865730,Nala,,border_terrier,1.2
699779630832685056,,,malinois,1.0
699775878809702401,Fillup,,dandie_dinmont,1.1
699691744225525762,Dave,,,0.5
699446877801091073,Archie,,pembroke,1.2
699434518667751424,,pupper,golden_retriever,1.2
699423671849451520,,,pug,1.0
699413908797464576,Miley,,samoyed,1.1
699370870310113280,Calbert,,cairn,1.1
699323444782047232,,,labrador_retriever,1.0
699088579889332224,Charl,,,0.3
699079609774645248,Reagan,,schipperke,0.8
699072405256409088,,,shih-tzu,1.2
699036661657767936,,pupper,chihuahua,1.3
698989035503689728,Oliver,,norfolk_terrier,1.3
698953797952008193,CeCe,,italian_greyhound,1.1
698907974262222848,,,german_short-haired_pointer,1.0
698710712454139905,Cuddles,,samoyed,1.0
698703483621523456,Rusty,,brittany_spaniel,0.7
698635131305795584,,,samoyed,1.2
698549713696649216,Claude,,french_bulldog,0.9
698355670425473025,Jessiga,,pug,1.0
698342080612007937,Maximus,,boxer,1.1
698262614669991936,Franklin,,italian_greyhound,1.1
698195409219559425,Beau,,labrador_retriever,0.9
698178924120031232,Lily,,chesapeake_bay_retriever,1.0
697995514407682048,,,staffordshire_bullterrier,1.1
697990423684476929,Doug,,pembroke,1.1
697943111201378304,Cassie,,great_dane,1.0
697881462549430272,Carter,,,1.0
697616773278015490,,pupper,lhasa,1.1
697596423848730625,,pupper,shetland_sheepdog,1.1
697575480820686848,Ole,,whippet,0.8
697482927769255936,Blipson,,,1.1
697463031882764288,,,labrador_retriever,1.1
697270446429966336,Bentley,,toy_poodle,1.0
697259378236399616,,,great_dane,0.8
697255105972801536,Charlie,,great_dane,1.0
697242256848379904,Oakley,,eskimo_dog,1.0
696900204696625153,Rosie,,chihuahua,1.2
696894894812565505,,,appenzeller,0.9
696886256886657024,,,kuvasz,1.2
696877980375769088,Misty,pupper,,0.9
696754882863349760,Reptar,,toy_poodle,1.0
696713835009417216,Trevith,pupper,chesapeake_bay_retriever,0.9
696488710901260288,,,briard,1.2
696405997980676096,Berb,,borzoi,0.7
695816827381944320,,,pomeranian,1.1
695794761660297217,Wyatt,,samoyed,1.3
695767669421768709,,,soft-coated_wheaten_terrier,1.3
695629776980148225,Calvin,,old_english_sheepdog,0.8
695446424020918272,,,basenji,1.2
695409464418041856,Bob,,pug,1.0
695314793360662529,Colin,,maltese_dog,1.0
695095422348574720,,pupper,papillon,1.2
695074328191332352,Lorenzo,pupper,shih-tzu,1.1
695064344191721472,,,,0.4
695051054296211456,Brian,,boston_bull,0.6
694905863685980160,Archie,,,1.0
694669722378485760,Phil,,,1.2
694356675654983680,,pupper,pomeranian,1.0
694352839993344000,Oliviér,,australian_terrier,1.0
694329668942569472,Grady,pupper,boxer,0.9
694206574471057408,,,shih-tzu,1.0
694183373896572928,Lola,,pekinese,0.9
694001791655137281,Chester,,pembroke,1.1
693942351086120961,Kobe,,groenendael,1.0
693647888581312512,,,,0.7
693642232151285760,Freddery,,scottish_deerhound,0.9
693629975228977152,,pupper,pug,1.2
693622659251335168,,,malamute,1.0
693590843962331137,Phil,pupper,,0.3
693486665285931008,Lincoln,,,1.1
693280720173801472,Sadie,,labrador_retriever,1.0
693262851218264065,,pupper,golden_retriever,1.1
693231807727280129,Bodie,,vizsla,0.9
693155686491000832,Dunkin,,shih-tzu,1.2
693109034023534592,,,cocker_spaniel,1.1
693095443459342336,Milo,pupper,yorkshire_terrier,1.0
692919143163629568,,,saint_bernard,0.9
692905862751522816,Wally,pupper,mexican_hairless,1.0
692901601640583168,,,soft-coated_wheaten_terrier,1.0
692894228850999298,Tupawc,,german_short-haired_pointer,1.0
692828166163931137,,pupper,samoyed,1.2
692752401762250755,,pupper,samoyed,1.3
692568918515392513,Chester,,golden_retriever,1.2
692535307825213440,Amber,,pug,1.0
692530551048294401,Cody,,siberian_husky,1.0
692417313023332352,Herschel,pupper,,0.7
692187005137076224,,,siberian_husky,1.2
692158366030913536,Edgar,,pug,1.0
692142790915014657,,,toy_poodle,1.3
692017291282812928,Kingsley,,tibetan_terrier,0.9
691820333922455552,Brockly,,,0.8
691756958957883396,,,saint_bernard,1.0
691675652215414786,Richie,,chihuahua,1.0
691483041324204033,,,bloodhound,0.5
691459709405118465,Leo,,shetland_sheepdog,1.2
691444869282295808,Bailey,,bernese_mountain_dog,1.2
691416866452082688,,,lakeland_terrier,1.3
691321916024623104,Molly,,rottweiler,1.1
691096613310316544,,,borzoi,1.1
691090071332753408,,,,1.2
690959652130045952,,,golden_retriever,1.1
690938899477221376,,,,1.0
690932576555528194,Buddy,,,1.2
690735892932222976,Peaches,,golden_retriever,1.3
690728923253055490,Vinscent,,kuvasz,0.8
690690673629138944,Cedrick,,maltese_dog,1.0
690649993829576704,Hazel,,mexican_hairless,1.1
690597161306841088,Lolo,,lhasa,1.1
690400367696297985,Eriq,,pembroke,1.0
690374419777196032,Phred,,kuvasz,1.1
690360449368465409,,,pug,0.9
690248561355657216,Maxwell,,,1.1
690021994562220032,Geoff,,malamute,1.0
690015576308211712,,pupper,malamute,1.2
690005060500217858,,,samoyed,1.0
689999384604450816,Covach,,standard_poodle,1.0
689977555533848577,,,labrador_retriever,1.2
689905486972461056,Gizmo,pupper,pomeranian,1.1
689877686181715968,Durg,,old_english_sheepdog,0.9
689835978131935233,Fynn,,collie,1.1
689661964914655233,Luca,,italian_greyhound,1.2
689659372465688576,Ricky,,,0.8
689623661272240129,Lucy,pupper,toy_poodle,1.0
689599056876867584,,,cocker_spaniel,1.1
689557536375177216,,,eskimo_dog,1.2
689517482558820352,Carl,,pembroke,1.2
689289219123089408,,,,1.3
689283819090870273,Chipson,,scotch_terrier,0.9
689280876073582592,Herald,,chihuahua,1.0
689275259254616065,Lucky,,american_staffordshire_terrier,1.0
689154315265683456,,,cocker_spaniel,0.9
689143371370250240,Trip,pupper,english_springer,1.0
688916208532455424,,pupper,pembroke,1.1
688908934925697024,Clarence,,,0.8
688898160958271489,,,ibizan_hound,1.0
688894073864884227,Hamrick,pupper,,0.7
688828561667567616,Brad,,cardigan,0.9
688804835492233216,,,malinois,1.2
688789766343622656,Pubert,,american_staffordshire_terrier,0.8
688547210804498433,Frönq,,papillon,0.9
688519176466644993,,pupper,pembroke,1.2
688385280030670848,Louis,,golden_retriever,1.2
688211956440801280,Derby,,,1.3
688179443353796608,Lizzie,pupper,,1.0
688116655151435777,,,pug,1.0
688064179421470721,Kilo,,eskimo_dog,1.1
687826841265172480,Louis,,pomeranian,1.2
687818504314159109,,pupper,lakeland_terrier,1.2
687807801670897665,Trooper,,staffordshire_bullterrier,1.1
687704180304273409,Blakely,pupper,miniature_pinscher,0.9
687664829264453632,Opal,,pug,1.1
